LinkID,HomeID,PufID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
CA012110,CA022,40238,"1999-10-11 00:00:00",CA,INDOOR,"2000-02-14 00:00:00","2000-02-23 00:00:00",26.69,LBP02140,16.1174,1.83235,2.76569,4.75852,3.22945,1.69175,11.4116,0.415718,0.265124,2.05298,0.872427,0.177357,0.328481,0.368886,0.29221,1.17649,1.28024,0.045595,0.259127,0.0555487,0.0114767,0.00842493,0.0121501,0.069922,0.00263397,0.00151017,0.00115319,0.000768347,0.00048958,0.000603952,0.000360478,0.0018484,NULL,NULL,NULL,NULL,NULL,NULL,0.728752,0.718835,0.744737,0.695065,"",,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
CA012120,CA022,40242,"1999-10-11 00:00:00",CA,OUTDOOR,"2000-02-14 00:00:00","2000-02-23 00:00:00",28.6,LBP02140,44.5242,5.96702,6.05164,7.66142,2.28422,1.33504,16.7992,0.812446,0.214047,1.58746,0.778302,0.00647395,0.801279,0.433481,0.121955,2.02819,1.56348,0.0956428,0.159814,0.0481142,0.026841,0.00322322,0.01976,0.187464,0.00353034,0.00157302,0.0011151,0.000541252,0.000448369,0.000439069,0.00022039,0.00144662,NULL,NULL,NULL,NULL,NULL,NULL,0.711282,0.707441,0.752719,0.721177,"",,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
CA012210,CA222,40541,"2000-03-21 00:00:00",CA,INDOOR,"2000-09-18 00:00:00","2001-03-01 00:00:00",27,LBP09180,NULL,NULL,NULL,NULL,NULL,1.06508,7.21767,0.286801,0.239475,1.40738,0.871988,0.047362,0.468096,0.429899,0.277248,0.820056,0.990119,0.0483183,0.158915,0.00943437,0.00768276,0.00660695,0.00638298,0.0663173,0.00387576,0.00140908,0.000652847,0.00065778,4.23408e-05,2.13458e-05,1.8697e-05,5.64587e-05,0.0444141,14.1482,11.2499,2.01736,5.65262,0.476467,0.919619,0.904014,0.850749,0.87368,"",,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA012220,CA222,40542,"2000-03-21 00:00:00",CA,OUTDOOR,"2000-09-18 00:00:00","2001-03-01 00:00:00",28.27,LBP09180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sample lost in the lab.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
CA013110,CA023,40239,"1999-10-13 00:00:00",CA,INDOOR,"2000-02-14 00:00:00","2000-02-23 00:00:00",26.5,LBP02140,0.539003,0.591461,1.17902,4.41897,NULL,1.58338,13.3491,0.30738,0.153376,1.49112,0.545109,0.149585,0.305838,0.246887,0.0871428,1.06633,0.845348,0.0432419,0.17158,0.035369,0.00723425,0.00101245,0.00940272,0.0833611,0.00370211,0.00301506,0.00202536,0.00116963,0.000719631,0.000932192,0.000952145,0.0131549,NULL,NULL,NULL,NULL,NULL,NULL,0.731128,0.728974,0.760794,0.724799,"",,,,,,,,,,,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,,NA,NA,NA,NA,NA,NA,,,,,
CA013120,CA023,40243,"1999-10-13 00:00:00",CA,OUTDOOR,"2000-02-14 00:00:00","2000-02-23 00:00:00",28.12,LBP02140,1.47954,0.413852,0.829421,3.81531,1.63101,0.9121,11.8202,0.44205,0.121605,0.941016,0.505893,0.0149538,0.626243,0.284205,0.0596825,1.52208,1.40628,0.0731284,0.083491,0.037851,0.0175408,0.000409006,0.0154218,0.147838,0.00517904,0.0028818,0.00162387,0.00122008,0.000331975,0.000432465,0.000724983,0.00128621,NULL,NULL,NULL,NULL,NULL,NULL,0.760166,0.802442,0.888489,0.895545,"",,,,,,,,,,,,,,,,,<DL,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
CA013210,CA223,40464,"2000-02-23 00:00:00",CA,INDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",27.83,LBP01031,NULL,NULL,NULL,NULL,NULL,0.92049,0.786067,0.267259,0.192059,0.828821,0.452112,0.163039,0.2393,0.246207,0.0868701,0.55941,0.695342,0.0241965,0.189197,0.00147912,6.59267e-05,0.000101385,0.003852,0.026081,0.00218192,0.00393995,0.00265468,0.00289896,0.000233341,0.000235868,0.00239407,0.000309032,0.01186,0.193433,0.108324,0.0260733,0.0790619,0.0109426,1.20937,1.03758,0.852446,0.961956,"",,,,,,,,,,,,,,,<DL,<DL,<DL,,,<DL,,<DL,,<DL,<DL,,<DL,,,,,,,,,,,
CA013220,CA223,40468,"2000-02-23 00:00:00",CA,OUTDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",29.01,LBP01031,NULL,NULL,NULL,NULL,NULL,0.270778,3.85637,0.270271,0.0231804,0.507882,0.342915,0.0141244,0.313958,0.169363,0.0537601,0.697944,1.06871,0.0791566,0.267899,0.0405532,0.00471029,0.000238247,0.00181062,0.0556325,0.0243258,0.000296924,0.000107094,0.000103425,0.000508462,0.000284917,0.000462494,0.000175669,0.00926692,0.105452,0.076102,0.0222284,0.0522487,0.0048764,0.80419,0.955029,0.8018,0.856685,"",,,,,,,,,,,,,,,,,<DL,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA014120,CA024,40160,"1999-10-18 00:00:00",CA,OUTDOOR,"2001-07-20 00:00:00","2001-09-05 00:00:00",29.51,LBP07201,NULL,NULL,NULL,NULL,NULL,5.99031,7.52578,5.64908,1.90523,5.76985,4.23443,0.513762,2.18927,2.08865,0.0386005,1.76468,1.92712,0.0450425,0.76573,0.0213202,0.0188924,0.0619488,0.0365924,0.165565,0.0125927,8.36313e-05,8.74393e-05,7.81735e-05,1.2833e-05,5.95345e-06,4.24104e-06,7.5091e-06,0.0808062,0.719263,0.460305,0.102583,0.26753,0.0961831,0.81593,0.875892,0.856209,0.860055,"",,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA016110,CA026,40094,"1999-10-27 00:00:00",CA,INDOOR,"2000-02-28 00:00:00","2000-03-05 00:00:00",28.07,LBP02280,4.70702,1.7961,2.34085,9.37004,39.386,3.40315,16.8693,0.656966,0.798878,4.11434,1.97658,0.293701,0.988381,0.51932,0.0717674,1.23367,1.369,0.0753103,0.487225,0.077719,0.00978393,0.028667,0.0176276,0.0910989,0.00441631,0.00093556,0.00150151,0.0017411,0.000868462,0.000555567,0.00100036,0.00200054,NULL,NULL,NULL,NULL,NULL,NULL,0.841924,0.946304,0.913846,0.847268,"",,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
CA016120,CA026,40098,"1999-10-27 00:00:00",CA,OUTDOOR,"2000-02-28 00:00:00","2000-03-14 00:00:00",29.29,LBP02280,4.93761,2.14869,1.38226,6.36942,2.07533,0.898748,10.9658,2.13559,0.259471,1.1747,0.953219,0.0388566,0.737161,0.486463,NULL,2.14668,2.48609,0.184611,0.0988864,0.0848823,0.0229768,0.00339588,0.037271,0.0829282,0.0106669,0.00255402,0.00240133,0.00471162,0.000579382,0.000382549,0.00083023,0.00245952,NULL,NULL,NULL,NULL,NULL,NULL,0.839135,0.879916,0.849836,0.78981,"",,,,,,,,,,NA,,,,,,,,,,<DL,,<DL,,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
CA016210,CA226,40525,"2000-03-07 00:00:00",CA,INDOOR,"2000-10-16 00:00:00","2001-03-01 00:00:00",28.09,LBP10160,NULL,NULL,NULL,NULL,NULL,1.74299,7.55437,0.668055,0.528423,1.90498,0.886254,0.225045,0.65423,0.441799,0.0396932,0.71533,1.01496,0.0467213,0.383297,0.0106775,0.00822607,0.0523189,0.0101033,0.062007,0.00295236,0.0061291,0.00782868,0.00436323,0.000220532,0.000100638,0.00048404,0.000472347,0.0222067,0.27371,0.119932,0.0269214,0.0674286,0.00760641,1.11305,1.08093,0.854986,0.859691,"",,,,,,,,,,,,,,,,,,,,<DL,,,,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA016220,CA226,40526,"2000-03-07 00:00:00",CA,OUTDOOR,"2000-09-18 00:00:00","2001-03-01 00:00:00",28.6,LBP09180,NULL,NULL,NULL,NULL,NULL,0.421669,6.79084,0.676903,0.264845,0.702272,0.539778,0.00242266,0.616967,0.320258,0.00332364,1.39242,1.71667,0.128072,0.246562,0.0646976,0.00173468,0.00102212,0.00683025,0.0565628,0.00974075,0.00492746,0.00597161,0.00557048,0.000783937,0.00057239,0.000583976,0.000470142,0.00786133,0.179028,0.127579,0.0274888,0.0716293,0.00567553,0.765051,0.840732,0.811962,0.919851,NULL,,,,,,,<DL,,,<DL,,,,,,,,,,<DL,,,,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA017110,CA027,40107,"1999-11-03 00:00:00",CA,INDOOR,"2000-08-02 00:00:00","2000-08-28 00:00:00",28.98,LBP08020,3.48885,0.326963,0.887079,2.91189,3.88818,1.00736,6.80914,0.286241,NULL,1.60981,0.959996,0.000333649,0.507517,0.374407,0.438098,0.829121,1.24311,0.0606918,0.266143,0.0748378,0.0054615,0.0173146,0.011084,0.0784432,0.0337246,0.00168292,0.000589762,NULL,0.000368679,0.000233994,0.000413096,NULL,0.0620769,67.8918,23.9325,4.21593,14.5802,1.01915,0.825057,0.949943,0.906971,0.926846,NULL,,,,NA,,,<DL,,,,,,,,,,,,,,<DL,<DL,NA,<DL,<DL,<DL,NA,,,,,,,,,,,
CA017120,CA027,40105,"1999-11-03 00:00:00",CA,OUTDOOR,"2000-08-02 00:00:00","2000-08-28 00:00:00",28.95,LBP08020,1.89668,0.179604,0.889676,6.49043,1.93358,0.759895,8.86554,0.37291,0.211857,0.648833,0.582674,0.00626178,0.660832,0.26413,0.0346395,1.77728,1.88146,0.142289,0.0617377,0.0866503,0.0176576,0.000657988,0.0614622,0.191311,0.0426636,0.00793278,0.0009023,0.000644203,0.000386665,0.000285359,0.000703738,0.000196023,0.0194895,0.54202,0.327545,0.0825769,0.216694,0.0336148,0.708752,0.752992,0.727135,0.729247,NULL,,,,,,,,,,,,,,,,,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA017121,CA027,40108,"1999-11-03 00:00:00",CA,"DUPLICATE OUTDOOR","2000-09-18 00:00:00","2001-03-01 00:00:00",28.31,LBP09180,1.90666,0.101984,0.70484,4.83409,1.9177,0.684361,8.184,0.34686,NULL,1.02235,0.801911,0.0633813,0.527572,0.281074,0.0129377,1.41723,1.62823,0.139712,0.120137,0.0394375,0.0300468,NULL,NULL,NULL,0.0147802,0.00648745,0.000760276,0.000400836,0.000664966,0.000310231,0.00105167,0.000711308,0.0329411,0.390337,0.22795,0.0616782,0.154308,0.0217335,0.75075,0.926033,0.800719,0.899968,NULL,,,,NA,,,,,,,,,,,,,NA,NA,NA,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA017210,CA227,40538,"2000-03-20 00:00:00",CA,INDOOR,"2000-10-16 00:00:00","2001-03-01 00:00:00",27.8196,LBP10160,NULL,NULL,NULL,NULL,NULL,0.680373,5.28992,0.201647,0.103602,0.831789,0.545808,0.16457,0.259202,0.304703,0.411799,0.683038,1.17293,0.0457449,0.310942,0.00220774,0.00838924,0.00212343,0.000109309,0.0734272,0.0169517,0.000101274,0.000578735,0.000289439,2.4912e-05,1.51579e-05,1.32554e-05,4.26863e-05,0.0957786,48.3568,16.3194,2.87599,9.48885,0.620357,0.858561,0.902969,0.779101,0.789715,NULL,,,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA018210,CA228,40592,"2000-04-06 00:00:00",CA,INDOOR,"2001-07-20 00:00:00","2001-09-05 00:00:00",28.23,LBP07201,NULL,NULL,NULL,NULL,NULL,9.00612,9.70006,4.7283,1.75744,6.06537,4.20363,0.672091,1.94922,1.3609,0.0267135,0.947109,1.72881,0.0406567,1.03588,0.0117323,0.000421643,0.00432677,0.00369805,0.061972,0.00663557,0.000115877,0.000121393,0.000106008,1.89558e-05,8.65881e-06,6.08626e-06,1.14908e-05,0.0258668,0.932628,0.722433,0.212278,0.4782,0.156535,0.81593,0.875892,0.856209,0.860055,NULL,,,,,,,,,,,,,,,,<DL,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA018211,CA228,40593,"2000-04-06 00:00:00",CA,"DUPLICATE INDOOR","2001-07-20 00:00:00","2001-09-05 00:00:00",28.83,LBP07201,NULL,NULL,NULL,NULL,NULL,7.21204,9.68647,5.47948,1.88805,6.02351,4.00719,0.674462,1.87539,1.05003,0.0193673,0.365028,1.88063,0.0536416,0.9596,0.0132502,0.0108026,0.00965089,0.0186422,0.120231,0.0132722,8.78892e-05,9.20727e-05,8.04042e-05,1.43774e-05,6.56746e-06,4.61625e-06,8.71544e-06,0.0485613,0.516321,0.301672,0.0724091,0.1782,NULL,0.81593,0.875892,0.856209,0.860055,NULL,,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,NA,,,,,
CA018220,CA228,40544,"2000-04-06 00:00:00",CA,OUTDOOR,"2001-07-20 00:00:00","2001-09-05 00:00:00",29.69,LBP07201,NULL,NULL,NULL,NULL,NULL,0.668659,7.36584,0.318554,0.0608413,0.770288,0.677884,0.00797955,0.485794,0.264307,0.0155068,1.36582,1.44307,0.0550806,0.187313,0.0247864,0.00982996,0.00591348,0.00289854,0.0412195,0.00768742,0.000113698,0.000118875,0.000106278,1.74467e-05,8.09382e-06,5.76578e-06,1.02088e-05,0.00872007,0.636912,0.103699,0.363171,0.262522,0.0575562,0.81593,0.875892,0.856209,0.860055,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA019110,CA029,40091,"1999-11-10 00:00:00",CA,INDOOR,"2000-08-02 00:00:00","2000-08-28 00:00:00",26.5,LBP08020,5.81368,1.55323,1.18751,5.45443,9.13383,2.65596,8.77657,0.450663,0.877484,2.08148,1.29503,0.22691,0.482242,0.53378,0.281969,0.815193,1.40342,0.0721174,0.197229,0.0335985,0.00629278,0.0300118,0.0208984,0.0738242,0.0220489,0.0030131,0.00108697,0.000590709,0.000539069,0.000108227,0.000499141,NULL,0.0335548,20.6586,13.89,2.90283,11.3894,0.589214,0.816146,0.888142,0.87275,0.849046,NULL,,,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,NA,,,,,,,,,,,
CA019120,CA029,40106,"1999-11-10 00:00:00",CA,OUTDOOR,"2000-08-02 00:00:00","2000-08-28 00:00:00",28.552,LBP08020,3.51111,3.65996,2.72398,6.47242,2.05306,0.624898,8.35834,0.593334,0.293337,0.759914,0.614419,0.0118078,0.599097,0.261933,0.0304938,1.23878,1.4249,0.0931622,0.181468,0.0563357,0.0151278,NULL,0.0542174,0.149209,0.0222832,0.00631885,0.000995832,0.000293126,0.000331423,0.000143988,0.000399917,0.000243141,0.0459435,1.75917,1.29891,0.398094,1.01992,0.113352,0.8597,0.938335,0.919296,0.98587,NULL,,,,,,,,,,,,,,,,,NA,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA019210,CA229,40477,"2000-03-06 00:00:00",CA,INDOOR,"2001-04-18 00:00:00","2001-03-01 00:00:00",23.38,LBP04181,NULL,NULL,NULL,NULL,NULL,2.33449,6.15341,0.302211,0.427804,1.33756,0.662536,0.100668,0.44344,0.354178,0.330549,0.543241,1.06893,0.057444,0.266191,0.0106866,0.00618181,0.0111845,0.00742692,0.0537393,0.010942,0.00167534,0.00242575,0.00341399,0.00803615,0.0110439,0.0100755,0.0238202,0.0515727,14.9356,10.3432,2.12504,8.14008,0.327324,1.0653,1.0242,0.811573,0.799164,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,,,,,,,,,,,,,,,,
CA020110,CA030,40186,"1999-12-13 00:00:00",CA,INDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",27.16,LBP01031,7.35935,1.38433,1.91437,4.2058,9.2346,1.64934,10.8467,0.480289,0.846211,2.0066,1.20505,0.241636,0.831158,0.565157,0.0447572,1.34392,1.39397,0.0774614,0.274568,0.0142047,0.00709694,0.0499343,0.0298261,0.0815125,NULL,0.00279482,0.00146822,0.000505981,0.00069456,0.000601784,0.00163201,0.00149806,0.0170639,1.04282,0.722859,0.129885,0.373182,0.0365912,1.07083,1.10454,0.8572,0.922864,NULL,,,,,,,,,,,,,,,,,,,,NA,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA020120,CA030,40185,"1999-12-13 00:00:00",CA,OUTDOOR,"2001-01-03 00:00:00","2001-03-01 00:00:00",28.03,LBP01031,37.103,7.42204,2.55349,7.39257,2.51558,0.674258,12.4831,1.32798,1.01821,1.40112,1.03065,0.104173,1.26096,0.410778,0.0899286,2.33772,3.11159,0.238655,1.01452,0.0628977,0.016398,NULL,0.112019,0.218046,0.00567572,0.00199123,0.000808289,0.000265018,0.000543815,0.00029203,0.000948081,0.000855258,0.0114304,0.139465,0.106892,0.0293531,0.0765985,0.0112972,0.888956,1.02887,0.846257,0.938296,NULL,,,,,,,,,,,,,,,,,NA,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA020210,CA230,40590,"2000-04-11 00:00:00",CA,INDOOR,"2001-04-23 00:00:00","2001-06-27 00:00:00",27.06,LBP04231,NULL,NULL,NULL,NULL,NULL,1.8765,15.0972,0.421398,0.162537,1.71361,1.01724,0.0278945,0.604869,0.718696,0.00838381,1.48181,1.25236,0.0374008,0.159508,0.0186785,0.00856756,0.00111325,0.00164129,0.0840414,0.00436589,0.00255174,0.000863219,3.89588e-06,1.47655e-05,7.19899e-06,6.32485e-06,9.93828e-06,0.018419,1.10945,0.822379,0.187679,0.466616,0.0487185,0.864144,0.922312,0.906061,0.942617,NULL,,,,,,,,,,,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA020220,CA230,40591,"2000-04-11 00:00:00",CA,OUTDOOR,"2001-04-23 00:00:00","2001-06-27 00:00:00",28.14,LBP04231,NULL,NULL,NULL,NULL,NULL,0.930917,12.2113,0.41531,0.04946,1.01523,0.605479,0.00918273,0.632506,0.388263,0.00709847,2.01109,1.49777,0.0771582,0.163937,0.0412117,0.00989212,0.000724305,0.00049361,0.101784,0.00494169,0.00134783,0.00116082,3.10126e-06,1.17539e-05,5.73066e-06,5.03481e-06,7.91123e-06,0.0183312,0.405654,0.273513,0.080942,0.175638,0.025877,0.957385,1.00467,0.983023,1.02243,NULL,,,,,,,,,,,,,,,,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA023210,CA233,40765,"2000-06-07 00:00:00",CA,INDOOR,"2001-06-01 00:00:00","2001-06-27 00:00:00",27.88,LBP06011,NULL,NULL,NULL,NULL,NULL,1.59033,6.97921,0.22051,0.171078,1.45611,0.748393,0.01537,0.405668,0.464904,0.00328434,0.881518,1.11793,0.0301093,NULL,0.00365562,0.00162158,0.000622877,0.000484994,0.0370335,0.0161324,0.00366691,0.00246157,3.76586e-06,3.24335e-05,1.00621e-05,7.5029e-06,1.66398e-05,0.018677,0.10923,0.0772868,0.0158759,0.0517381,0.0098663,0.872832,0.949419,0.924653,0.956831,NULL,,,,,,,,,,<DL,,,,NA,,,<DL,<DL,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA023220,CA233,40766,"2000-06-07 00:00:00",CA,OUTDOOR,"2001-06-01 00:00:00","2001-06-27 00:00:00",29.73,LBP06011,NULL,NULL,NULL,NULL,NULL,0.281762,3.15221,0.164266,0.017102,0.357913,0.3124,0.000823591,0.210392,0.170607,0.000672422,0.692807,0.843032,0.0307631,0.0861651,0.0118034,0.00311482,0.000325759,0.000731914,0.0475906,0.0135963,0.00119507,0.000682185,3.01092e-06,2.59316e-05,8.04498e-06,5.99881e-06,1.3304e-05,0.00454943,0.0658852,0.0511139,0.0191338,0.0382278,0.0113805,0.848041,0.9559,0.938599,1.0344,NULL,,,,,,,<DL,,,<DL,,,,,,,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
CA023221,CA233,40763,"2000-06-07 00:00:00",CA,"DUPLICATE OUTDOOR","2001-06-01 00:00:00","2001-06-27 00:00:00",28.86,LBP06011,NULL,NULL,NULL,NULL,NULL,0.262072,2.93156,0.158802,0.0197085,0.368787,0.307886,0.00125899,0.183027,0.14645,0.00248601,0.599272,0.735073,0.0176218,0.0906065,0.00557382,0.00172697,0.00119654,0.000247944,0.0242786,0.033693,0.00197832,0.00104098,3.56166e-06,3.06748e-05,9.51649e-06,7.09606e-06,1.57375e-05,0.00933821,0.0457437,0.0386417,0.0126666,0.0302055,0.00527012,0.912313,0.977595,0.948604,1.04113,NULL,,,,,,,<DL,,,<DL,,,,,,,,<DL,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA027110,CA037,40471,"2000-02-21 00:00:00",CA,INDOOR,"2001-04-18 00:00:00","2001-06-27 00:00:00",27.31,LBP04181,NULL,NULL,NULL,NULL,NULL,1.83441,7.01312,0.852589,0.381025,1.98168,1.25733,0.140367,0.496757,0.781802,8.74048e-06,0.465934,0.944036,0.0324822,0.688028,0.00451899,0.00243665,0.00489378,0.00152163,0.0604758,0.00903883,0.00237305,0.00106753,3.78368e-06,4.03828e-05,1.15667e-05,8.09561e-06,2.03721e-05,0.0109373,1.1304,0.673108,0.158584,0.580871,0.0114326,0.884093,0.936347,0.93842,1.02818,NULL,,,,,,,,,,<DL,,,,,,,,,,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA027120,CA037,40472,"2000-02-21 00:00:00",CA,OUTDOOR,"2001-04-18 00:00:00","2001-06-27 00:00:00",27.87,LBP04181,NULL,NULL,NULL,NULL,NULL,0.275709,3.6487,0.327923,0.118385,0.425721,0.345637,0.0119988,0.283672,0.192346,0.00445819,0.609445,0.894177,0.0542633,0.193598,0.0306513,0.00348177,0.000813721,0.00742849,0.0500893,0.00607223,0.00145669,0.00063236,0.000318566,0.000125622,4.20977e-06,3.60678e-06,5.90291e-06,0.00488347,0.0752543,0.0475699,0.0120497,0.0376354,0.00330912,0.8625,0.960333,0.895075,0.900485,NULL,,,,,,,,,,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
CA027210,CA237,40775,"2000-06-19 00:00:00",CA,INDOOR,"2001-06-01 00:00:00","2001-06-27 00:00:00",27.14,LBP06011,NULL,NULL,NULL,NULL,NULL,2.27235,10.4029,0.776643,0.353749,2.71408,1.81245,0.147452,0.616162,1.1176,0.0156253,0.878992,1.31501,0.034641,0.872369,0.00536885,0.000786425,0.000178229,0.000433886,0.0545903,0.00638877,0.00164445,0.000896025,5.68724e-06,5.88632e-05,1.73079e-05,1.21866e-05,2.97658e-05,0.0238391,0.776113,0.463084,0.0970128,0.384207,0.0221951,0.653046,0.921249,0.887166,0.936143,NULL,,,,,,,,,,,,,,,,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
CA027220,CA237,40777,"2000-06-19 00:00:00",CA,OUTDOOR,"2001-06-01 00:00:00","2001-06-27 00:00:00",27.8,LBP06011,NULL,NULL,NULL,NULL,NULL,0.0896278,1.09706,0.034381,0.0261239,0.0937661,0.0761634,0.00161868,0.0365555,0.0368572,1.28786e-05,0.174918,0.0417911,NULL,0.0170464,0.000574051,0.000681719,0.000164527,0.000372873,0.00226473,0.00225105,0.00136153,0.000735467,6.26997e-06,6.48944e-05,1.90813e-05,1.34353e-05,3.28157e-05,0.000316341,0.0307331,0.0220492,0.00746416,0.0162163,0.00430638,0.881238,0.935528,0.944833,1.03941,NULL,,,,,,,<DL,,,<DL,,,NA,,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
CA029110,CA039,40528,"2000-03-08 00:00:00",CA,INDOOR,"2001-07-20 00:00:00","2001-09-05 00:00:00",26.92,LBP07201,NULL,NULL,NULL,NULL,NULL,4.65723,10.0008,9.02826,2.18032,5.28185,3.1554,0.688448,1.3145,0.817311,0.0332763,0.0621008,1.17122,0.0261435,0.883166,0.0260031,0.0127788,0.0102149,0.00475236,0.0718604,0.00748248,8.55446e-05,8.94396e-05,7.99618e-05,1.31266e-05,6.08965e-06,4.33807e-06,7.68088e-06,0.00385905,1.48237,1.18611,0.361207,1.06483,0.146628,0.81593,0.875892,0.856209,0.860055,NULL,,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
CA029210,CA239,40772,"2000-06-21 00:00:00",CA,INDOOR,"2001-06-01 00:00:00","2001-06-27 00:00:00",29.24,LBP06011,NULL,NULL,NULL,NULL,NULL,1.79773,7.72553,0.301629,0.273697,1.71554,0.847386,0.00711111,0.437295,0.640883,0.010638,0.853815,0.998029,0.0303759,0.585719,0.00387724,0.00119412,0.000780581,0.000744293,0.0488939,0.00573489,0.000742744,0.000536846,3.59007e-06,3.09195e-05,9.59242e-06,7.15268e-06,1.5863e-05,0.0145078,0.46644,0.326665,0.0765353,0.26721,0.0206581,0.87984,0.956048,1.069,1.01048,NULL,,,,,,,,,,,,,,,,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
